CustomerID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment,RFM_Score,RFM_Level
418,59,459,10026.429999999993,4,5,5,455,loyal customers,14,Platinum Plus
419,377,43,949.8200000000004,2,5,4,254,can't loose,11,Platinum
420,452,20,0.0,1,5,1,151,can't loose,7,Silver
421,240,32,1143.5999999999997,2,5,4,254,can't loose,11,Platinum
422,212,36,2981.4499999999994,2,5,5,255,can't loose,12,Platinum
423,398,16,262.5,2,5,3,253,can't loose,10,Gold
424,31,55,892.4700000000001,4,5,4,454,loyal customers,13,Platinum
425,565,12,0.0,1,5,1,151,can't loose,7,Silver
426,537,6,98.7,1,5,2,152,can't loose,8,Gold
427,19,82,1651.320000000001,5,5,5,555,champions,15,Platinum Plus
428,435,4,55.5,1,4,2,142,at risk,7,Silver
429,489,26,519.4499999999999,1,5,3,153,can't loose,9,Gold
430,21,114,1747.4800000000012,5,5,5,555,champions,15,Platinum Plus
431,23,267,5948.539999999999,5,5,5,555,champions,15,Platinum Plus
432,600,20,337.40000000000003,1,5,3,153,can't loose,9,Gold
433,23,30,707.7199999999999,5,5,4,554,champions,14,Platinum Plus
434,151,241,4526.039999999996,3,5,5,355,loyal customers,13,Platinum
435,58,82,1603.8700000000003,4,5,5,455,loyal customers,14,Platinum Plus
436,11,131,1804.7499999999995,5,5,5,555,champions,15,Platinum Plus
437,152,39,712.4100000000002,3,5,4,354,loyal customers,12,Platinum
438,463,17,682.0,1,5,4,154,can't loose,10,Gold
439,11,44,828.5799999999998,5,5,4,554,champions,14,Platinum Plus
440,504,26,444.8999999999999,1,5,3,153,can't loose,9,Gold
441,215,8,273.34999999999997,2,5,3,253,can't loose,10,Gold
442,194,39,548.15,2,5,3,253,can't loose,10,Gold
443,365,29,924.4300000000001,2,5,4,254,can't loose,11,Platinum
444,258,47,827.01,2,5,4,254,can't loose,11,Platinum
445,101,51,1017.33,3,5,4,354,loyal customers,12,Platinum
446,55,45,860.4100000000002,4,5,4,454,loyal customers,13,Platinum
447,20,13,418.0,5,5,3,553,champions,13,Platinum
448,630,7,381.0,1,5,3,153,can't loose,9,Gold
449,362,49,725.4600000000002,2,5,4,254,can't loose,11,Platinum
450,172,30,2625.41,3,5,5,355,loyal customers,13,Platinum
451,531,15,219.35,1,5,3,153,can't loose,9,Gold
452,472,34,584.2499999999999,1,5,4,154,can't loose,10,Gold
453,479,50,1021.6700000000001,1,5,4,154,can't loose,10,Gold
454,96,138,2330.42,3,5,5,355,loyal customers,13,Platinum
455,395,55,1092.8100000000002,2,5,4,254,can't loose,11,Platinum
456,467,67,327.02,1,5,3,153,can't loose,9,Gold
457,383,58,1434.95,2,5,5,255,can't loose,12,Platinum
458,437,66,2858.96,1,5,5,155,can't loose,11,Platinum
459,384,18,269.95000000000005,2,5,3,253,can't loose,10,Gold
460,127,54,906.0999999999998,3,5,4,354,loyal customers,12,Platinum
461,170,89,1705.34,3,5,5,355,loyal customers,13,Platinum
462,536,32,534.99,1,5,3,153,can't loose,9,Gold
463,262,56,1033.9,2,5,4,254,can't loose,11,Platinum
464,46,15,229.64,4,5,3,453,loyal customers,12,Platinum
465,432,45,1687.8000000000006,1,5,5,155,can't loose,11,Platinum
466,103,1,40.0,3,2,2,322,about to sleep,7,Silver
467,149,47,1063.46,3,5,4,354,loyal customers,12,Platinum
468,178,28,556.9,3,5,3,353,loyal customers,11,Platinum
469,283,25,690.9800000000001,2,5,4,254,can't loose,11,Platinum
470,180,16,1517.8799999999999,3,5,5,355,loyal customers,13,Platinum
471,520,19,540.52,1,5,3,153,can't loose,9,Gold
472,46,156,2467.840000000002,4,5,5,455,loyal customers,14,Platinum Plus
473,97,13,220.8,3,5,3,353,loyal customers,11,Platinum
474,72,47,918.9799999999998,3,5,4,354,loyal customers,12,Platinum
475,76,18,6501.5,3,5,5,355,loyal customers,13,Platinum
476,31,24,379.78,4,5,3,453,loyal customers,12,Platinum
477,495,24,518.63,1,5,3,153,can't loose,9,Gold
478,61,161,2461.5000000000005,4,5,5,455,loyal customers,14,Platinum Plus
479,46,25,430.15,4,5,3,453,loyal customers,12,Platinum
480,114,56,1018.7100000000003,3,5,4,354,loyal customers,12,Platinum
481,163,20,345.35,3,5,3,353,loyal customers,11,Platinum
482,93,38,6814.640000000004,3,5,5,355,loyal customers,13,Platinum
483,264,22,451.11,2,5,3,253,can't loose,10,Gold
484,153,25,355.70000000000005,3,5,3,353,loyal customers,11,Platinum
485,147,24,417.38,3,5,3,353,loyal customers,11,Platinum
486,311,17,287.18,2,5,3,253,can't loose,10,Gold
487,368,521,4975.009999999985,2,5,5,255,can't loose,12,Platinum
488,31,383,6092.199999999991,4,5,5,455,loyal customers,14,Platinum Plus
489,175,90,679.11,3,5,4,354,loyal customers,12,Platinum
490,183,422,3324.5299999999943,2,5,5,255,can't loose,12,Platinum
491,13,527,8797.649999999981,5,5,5,555,champions,15,Platinum Plus
492,66,181,4013.8700000000013,3,5,5,355,loyal customers,13,Platinum
493,5,717,7349.329999999996,5,5,5,555,champions,15,Platinum Plus
494,72,45,1520.79,3,5,5,355,loyal customers,13,Platinum
495,67,190,5537.829999999999,3,5,5,355,loyal customers,13,Platinum
496,61,103,648.5999999999995,4,5,4,454,loyal customers,13,Platinum
497,269,27,354.09000000000003,2,5,3,253,can't loose,10,Gold
499,24,126,1636.9000000000005,4,5,5,455,loyal customers,14,Platinum Plus
500,677,16,208.00000000000003,1,5,2,152,can't loose,8,Gold
501,122,138,2953.069999999999,3,5,5,355,loyal customers,13,Platinum
502,447,2,330.0,1,3,3,133,at risk,7,Silver
503,246,80,284.13,2,5,3,253,can't loose,10,Gold
504,292,20,299.75,2,5,3,253,can't loose,10,Gold
505,97,155,3680.9000000000024,3,5,5,355,loyal customers,13,Platinum
506,7,223,2310.9800000000014,5,5,5,555,champions,15,Platinum Plus
507,426,68,607.24,1,5,4,154,can't loose,10,Gold
508,20,310,2094.6400000000026,5,5,5,555,champions,15,Platinum Plus
509,70,121,3644.4500000000007,3,5,5,355,loyal customers,13,Platinum
510,385,49,177.91999999999996,2,5,2,252,can't loose,9,Gold
511,520,20,536.1,1,5,3,153,can't loose,9,Gold
512,695,17,55.470000000000006,1,5,2,152,can't loose,8,Gold
513,621,4,68.25,1,4,2,142,at risk,7,Silver
514,427,131,978.62,1,5,4,154,can't loose,10,Gold
515,54,48,2770.8999999999996,4,5,5,455,loyal customers,14,Platinum Plus
516,140,7,299.56999999999994,3,5,3,353,loyal customers,11,Platinum
517,28,196,3303.3100000000004,4,5,5,455,loyal customers,14,Platinum Plus
518,342,63,1227.3500000000001,2,5,4,254,can't loose,11,Platinum
519,28,1035,7554.149999999991,4,5,5,455,loyal customers,14,Platinum Plus
520,10,146,2247.0599999999995,5,5,5,555,champions,15,Platinum Plus
521,683,34,309.91999999999996,1,5,3,153,can't loose,9,Gold
522,377,93,1586.1500000000003,2,5,5,255,can't loose,12,Platinum
523,86,17,728.7199999999999,3,5,4,354,loyal customers,12,Platinum
524,328,379,3042.4199999999996,2,5,5,255,can't loose,12,Platinum
525,311,34,1959.3,2,5,5,255,can't loose,12,Platinum
526,387,49,933.4199999999997,2,5,4,254,can't loose,11,Platinum
527,145,8,1356.9900000000002,3,5,4,354,loyal customers,12,Platinum
528,59,171,4068.5899999999997,4,5,5,455,loyal customers,14,Platinum Plus
529,26,261,2370.7199999999993,4,5,5,455,loyal customers,14,Platinum Plus
530,20,49,841.6399999999999,5,5,4,554,champions,14,Platinum Plus
531,46,12,552.57,4,5,3,453,loyal customers,12,Platinum
532,383,36,640.1299999999999,2,5,4,254,can't loose,11,Platinum
533,99,7,298.0,3,5,3,353,loyal customers,11,Platinum
534,11,13,1463.0400000000002,5,5,5,555,champions,15,Platinum Plus
535,26,42,703.47,4,5,4,454,loyal customers,13,Platinum
536,2,7,309.05,5,5,3,553,champions,13,Platinum
537,33,71,1140.9300000000003,4,5,4,454,loyal customers,13,Platinum
538,67,83,1323.8000000000002,3,5,4,354,loyal customers,12,Platinum
539,385,13,222.39999999999998,2,5,3,253,can't loose,10,Gold
540,97,7,313.77,3,5,3,353,loyal customers,11,Platinum
541,383,27,365.65999999999997,2,5,3,253,can't loose,10,Gold
542,25,136,708.0099999999999,4,5,4,454,loyal customers,13,Platinum
543,158,12,819.5,3,5,4,354,loyal customers,12,Platinum
544,487,18,263.37999999999994,1,5,3,153,can't loose,9,Gold
545,91,34,188.13999999999996,3,5,2,352,loyal customers,10,Gold
546,577,20,147.45000000000002,1,5,2,152,can't loose,8,Gold
547,44,24,347.3,4,5,3,453,loyal customers,12,Platinum
548,39,13,497.25,4,5,3,453,loyal customers,12,Platinum
549,661,31,276.96000000000004,1,5,3,153,can't loose,9,Gold
550,415,17,366.3999999999999,1,5,3,153,can't loose,9,Gold
551,424,13,340.33,1,5,3,153,can't loose,9,Gold
552,12,123,16316.14,5,5,5,555,champions,15,Platinum Plus
553,266,10,138.68,2,5,2,252,can't loose,9,Gold
554,519,40,802.9300000000002,1,5,4,154,can't loose,10,Gold
555,20,70,491.12999999999977,5,5,3,553,champions,13,Platinum
556,371,52,953.87,2,5,4,254,can't loose,11,Platinum
557,13,62,2876.8500000000004,5,5,5,555,champions,15,Platinum Plus
558,456,29,440.36000000000007,1,5,3,153,can't loose,9,Gold
559,178,6,1386.0,3,5,4,354,loyal customers,12,Platinum
560,41,168,3034.7699999999995,4,5,5,455,loyal customers,14,Platinum Plus
561,7,138,5747.0199999999995,5,5,5,555,champions,15,Platinum Plus
562,553,242,1508.9200000000012,1,5,5,155,can't loose,11,Platinum
563,16,19,1275.6599999999999,5,5,4,554,champions,14,Platinum Plus
564,17,87,5928.900000000001,5,5,5,555,champions,15,Platinum Plus
565,609,9,223.98,1,5,3,153,can't loose,9,Gold
566,150,79,1047.3499999999997,3,5,4,354,loyal customers,12,Platinum
567,140,184,4593.420000000001,3,5,5,355,loyal customers,13,Platinum
568,278,46,2776.6000000000017,2,5,5,255,can't loose,12,Platinum
570,3,52,1301.44,5,5,4,554,champions,14,Platinum Plus
571,19,52,341.5399999999999,5,5,3,553,champions,13,Platinum
572,5,1501,31839.56999999995,5,5,5,555,champions,15,Platinum Plus
573,338,27,385.5800000000001,2,5,3,253,can't loose,10,Gold
574,184,61,788.6199999999999,2,5,4,254,can't loose,11,Platinum
575,2,62,2063.45,5,5,5,555,champions,15,Platinum Plus
576,76,48,701.8500000000001,3,5,4,354,loyal customers,12,Platinum
577,413,167,1155.3200000000004,1,5,4,154,can't loose,10,Gold
578,426,11,197.31,1,5,2,152,can't loose,8,Gold
579,7,177,4265.890000000001,5,5,5,555,champions,15,Platinum Plus
580,94,9,105.10000000000001,3,5,2,352,loyal customers,10,Gold
581,80,27,409.90000000000003,3,5,3,353,loyal customers,11,Platinum
582,23,270,68882.02000000002,5,5,5,555,champions,15,Platinum Plus
583,435,95,1698.5600000000002,1,5,5,155,can't loose,11,Platinum
584,26,270,1507.1900000000016,4,5,5,455,loyal customers,14,Platinum Plus
585,28,260,4182.010000000002,4,5,5,455,loyal customers,14,Platinum Plus
586,18,61,985.8599999999999,5,5,4,554,champions,14,Platinum Plus
587,17,184,2707.289999999999,5,5,5,555,champions,15,Platinum Plus
588,27,9,114.13999999999999,4,5,2,452,loyal customers,11,Platinum
589,38,86,25264.80000000001,4,5,5,455,loyal customers,14,Platinum Plus
590,48,101,870.0399999999995,4,5,4,454,loyal customers,13,Platinum
591,133,87,897.05,3,5,4,354,loyal customers,12,Platinum
592,39,26,469.1,4,5,3,453,loyal customers,12,Platinum
593,244,29,592.03,2,5,4,254,can't loose,11,Platinum
594,290,50,883.1100000000001,2,5,4,254,can't loose,11,Platinum
595,438,19,309.15000000000003,1,5,3,153,can't loose,9,Gold
596,66,120,1711.3300000000004,3,5,5,355,loyal customers,13,Platinum
597,18,114,1951.7000000000005,5,5,5,555,champions,15,Platinum Plus
598,91,641,13145.300000000008,3,5,5,355,loyal customers,13,Platinum
599,26,23,1843.0,4,5,5,455,loyal customers,14,Platinum Plus
600,165,192,2924.929999999998,3,5,5,355,loyal customers,13,Platinum
601,45,80,1382.84,4,5,4,454,loyal customers,13,Platinum
602,11,47,813.8099999999998,5,5,4,554,champions,14,Platinum Plus
603,403,9,147.15,1,5,2,152,can't loose,8,Gold
604,18,180,4654.6600000000035,5,5,5,555,champions,15,Platinum Plus
605,192,28,245.18999999999994,2,5,3,253,can't loose,10,Gold
606,11,444,7469.770000000004,5,5,5,555,champions,15,Platinum Plus
607,585,55,519.0899999999999,1,5,3,153,can't loose,9,Gold
608,367,8,150.95,2,5,2,252,can't loose,9,Gold
609,401,70,1322.0700000000004,1,5,4,154,can't loose,10,Gold
610,381,40,211.98999999999998,2,5,2,252,can't loose,9,Gold
611,115,15,241.43,3,5,3,353,loyal customers,11,Platinum
612,12,195,3503.4300000000044,5,5,5,555,champions,15,Platinum Plus
613,438,26,132.24,1,5,2,152,can't loose,8,Gold
614,32,109,771.9099999999997,4,5,4,454,loyal customers,13,Platinum
615,11,10,160.17999999999998,5,5,2,552,champions,12,Platinum
616,70,94,3840.77,3,5,5,355,loyal customers,13,Platinum
617,114,5,135.95,3,4,2,342,loyal customers,9,Gold
618,604,5,122.45,1,4,2,142,at risk,7,Silver
619,302,280,1201.1400000000006,2,5,4,254,can't loose,11,Platinum
620,10,414,14996.290000000028,5,5,5,555,champions,15,Platinum Plus
621,415,82,1046.55,1,5,4,154,can't loose,10,Gold
622,415,6,385.55,1,5,3,153,can't loose,9,Gold
623,199,32,408.94999999999993,2,5,3,253,can't loose,10,Gold
624,438,95,1552.3600000000006,1,5,5,155,can't loose,11,Platinum
625,6,154,3156.379999999999,5,5,5,555,champions,15,Platinum Plus
626,187,58,516.9799999999999,2,5,3,253,can't loose,10,Gold
627,387,97,1276.7400000000005,2,5,4,254,can't loose,11,Platinum
628,10,56,15155.189999999993,5,5,5,555,champions,15,Platinum Plus
629,61,20,372.2199999999999,4,5,3,453,loyal customers,12,Platinum
630,37,210,2470.8700000000017,4,5,5,455,loyal customers,14,Platinum Plus
631,600,29,479.88,1,5,3,153,can't loose,9,Gold
632,20,4,97.5,5,4,2,542,champions,11,Platinum
633,30,76,1157.3600000000001,4,5,4,454,loyal customers,13,Platinum
634,415,135,1904.2899999999995,1,5,5,155,can't loose,11,Platinum
635,75,66,1251.46,3,5,4,354,loyal customers,12,Platinum
636,294,92,535.3199999999998,2,5,3,253,can't loose,10,Gold
637,2,93,11977.58,5,5,5,555,champions,15,Platinum Plus
638,122,27,955.4999999999999,3,5,4,354,loyal customers,12,Platinum
639,25,45,764.8199999999998,4,5,4,454,loyal customers,13,Platinum
640,25,82,1191.2600000000002,4,5,4,454,loyal customers,13,Platinum
641,33,72,882.32,4,5,4,454,loyal customers,13,Platinum
642,79,5,200.71999999999997,3,4,2,342,loyal customers,9,Gold
643,377,22,355.5,2,5,3,253,can't loose,10,Gold
644,2,119,2043.1000000000006,5,5,5,555,champions,15,Platinum Plus
645,494,60,882.08,1,5,4,154,can't loose,10,Gold
646,129,28,455.87999999999994,3,5,3,353,loyal customers,11,Platinum
647,108,31,534.85,3,5,3,353,loyal customers,11,Platinum
648,24,934,22747.569999999974,4,5,5,455,loyal customers,14,Platinum Plus
649,320,22,397.13,2,5,3,253,can't loose,10,Gold
650,34,6,149.04999999999998,4,5,2,452,loyal customers,11,Platinum
651,13,830,10694.850000000008,5,5,5,555,champions,15,Platinum Plus
652,129,59,915.1299999999998,3,5,4,354,loyal customers,12,Platinum
653,58,4,81.57,4,4,2,442,loyal customers,10,Gold
654,462,11,175.24999999999997,1,5,2,152,can't loose,8,Gold
655,325,27,364.16999999999996,2,5,3,253,can't loose,10,Gold
656,588,4,234.0,1,4,3,143,at risk,8,Gold
657,376,12,330.12,2,5,3,253,can't loose,10,Gold
658,666,6,101.1,1,5,2,152,can't loose,8,Gold
659,11,162,2432.1300000000006,5,5,5,555,champions,15,Platinum Plus
660,4,523,11703.909999999996,5,5,5,555,champions,15,Platinum Plus
661,12,238,5122.13,5,5,5,555,champions,15,Platinum Plus
662,55,350,6199.300000000002,4,5,5,455,loyal customers,14,Platinum Plus
663,75,46,772.5500000000002,3,5,4,354,loyal customers,12,Platinum
664,302,1,204.0,2,2,2,222,hibernating,6,Silver
665,18,600,9612.549999999976,5,5,5,555,champions,15,Platinum Plus
666,372,37,750.65,2,5,4,254,can't loose,11,Platinum
667,461,40,566.71,1,5,3,153,can't loose,9,Gold
668,27,245,4464.270000000001,4,5,5,455,loyal customers,14,Platinum Plus
669,549,5,65.3,1,4,2,142,at risk,7,Silver
670,184,76,1449.0299999999997,2,5,5,255,can't loose,12,Platinum
671,472,31,468.02,1,5,3,153,can't loose,9,Gold
672,26,59,1286.4899999999998,4,5,4,454,loyal customers,13,Platinum
673,115,87,17239.2,3,5,5,355,loyal customers,13,Platinum
674,24,47,659.6800000000001,4,5,4,454,loyal customers,13,Platinum
675,91,17,1927.3,3,5,5,355,loyal customers,13,Platinum
676,13,153,1191.8400000000001,5,5,4,554,champions,14,Platinum Plus
677,409,427,3336.5200000000013,1,5,5,155,can't loose,11,Platinum
678,54,215,2763.740000000001,4,5,5,455,loyal customers,14,Platinum Plus
679,359,13,220.54999999999998,2,5,3,253,can't loose,10,Gold
680,56,55,922.6799999999998,4,5,4,454,loyal customers,13,Platinum
681,59,45,1328.95,4,5,4,454,loyal customers,13,Platinum
682,686,6,307.1,1,5,3,153,can't loose,9,Gold
683,140,214,3460.910000000001,3,5,5,355,loyal customers,13,Platinum
684,82,28,908.46,3,5,4,354,loyal customers,12,Platinum
685,607,45,762.9300000000001,1,5,4,154,can't loose,10,Gold
686,183,43,676.9900000000001,2,5,4,254,can't loose,11,Platinum
687,452,35,799.13,1,5,4,154,can't loose,10,Gold
688,600,119,852.1400000000001,1,5,4,154,can't loose,10,Gold
689,38,14,471.57,4,5,3,453,loyal customers,12,Platinum
690,293,412,4515.649999999999,2,5,5,255,can't loose,12,Platinum
691,336,44,793.62,2,5,4,254,can't loose,11,Platinum
692,91,55,932.2500000000002,3,5,4,354,loyal customers,12,Platinum
693,48,416,7818.119999999998,4,5,5,455,loyal customers,14,Platinum Plus
694,16,269,3965.6099999999997,5,5,5,555,champions,15,Platinum Plus
695,184,28,1384.1399999999999,2,5,4,254,can't loose,11,Platinum
696,10,1008,11394.809999999998,5,5,5,555,champions,15,Platinum Plus
697,432,4,155.8,1,4,2,142,at risk,7,Silver
698,36,251,3150.68,4,5,5,455,loyal customers,14,Platinum Plus
699,623,17,127.64999999999999,1,5,2,152,can't loose,8,Gold
701,67,156,2248.8099999999995,3,5,5,355,loyal customers,13,Platinum
702,553,19,209.47999999999996,1,5,2,152,can't loose,8,Gold
703,532,43,540.74,1,5,3,153,can't loose,9,Gold
704,1,8,271.4,5,5,3,553,champions,13,Platinum
705,251,200,2190.2200000000007,2,5,5,255,can't loose,12,Platinum
706,255,15,307.53,2,5,3,253,can't loose,10,Gold
707,74,10,248.60999999999999,3,5,3,353,loyal customers,11,Platinum
708,339,10,331.98,2,5,3,253,can't loose,10,Gold
709,482,12,188.39999999999998,1,5,2,152,can't loose,8,Gold
710,2,94,1680.7400000000002,5,5,5,555,champions,15,Platinum Plus
711,365,77,1255.9600000000007,2,5,4,254,can't loose,11,Platinum
712,26,49,430.8999999999999,4,5,3,453,loyal customers,12,Platinum
713,84,31,498.6099999999999,3,5,3,353,loyal customers,11,Platinum
714,12,2,344.0,5,3,3,533,potential loyalists,11,Platinum
715,3,1148,8683.569999999976,5,5,5,555,champions,15,Platinum Plus
716,194,25,597.5,2,5,4,254,can't loose,11,Platinum
717,555,12,129.22,1,5,2,152,can't loose,8,Gold
718,268,7,177.14999999999998,2,5,2,252,can't loose,9,Gold
719,413,27,418.08000000000004,1,5,3,153,can't loose,9,Gold
720,513,18,1049.54,1,5,4,154,can't loose,10,Gold
721,306,22,919.61,2,5,4,254,can't loose,11,Platinum
722,489,9,135.4,1,5,2,152,can't loose,8,Gold
723,120,300,2400.3300000000013,3,5,5,355,loyal customers,13,Platinum
724,1,776,24835.630000000034,5,5,5,555,champions,15,Platinum Plus
725,23,17,419.18,5,5,3,553,champions,13,Platinum
726,181,20,260.83,3,5,3,353,loyal customers,11,Platinum
727,13,2324,54753.91000000022,5,5,5,555,champions,15,Platinum Plus
728,178,127,6982.039999999995,3,5,5,355,loyal customers,13,Platinum
729,77,22,395.42999999999995,3,5,3,353,loyal customers,11,Platinum
730,459,4,116.44999999999999,1,4,2,142,at risk,7,Silver
731,218,61,976.7799999999996,2,5,4,254,can't loose,11,Platinum
732,384,46,437.22999999999985,2,5,3,253,can't loose,10,Gold
733,419,20,236.10999999999996,1,5,3,153,can't loose,9,Gold
734,7,3334,108387.2999999999,5,5,5,555,champions,15,Platinum Plus
735,21,286,13660.880000000003,5,5,5,555,champions,15,Platinum Plus
736,23,24,319.82,5,5,3,553,champions,13,Platinum
737,6,115,2007.3300000000004,5,5,5,555,champions,15,Platinum Plus
738,10,1065,50211.66000000015,5,5,5,555,champions,15,Platinum Plus
