v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,classLabel
a,29.5,4.60E-05,u,0.058287301,0.704643674,0.54,t,t,4,f,g,380,500,3800000,NA,1,yes.
b,23.17,0,u,1.141141395,0.887520983,0.085,t,f,0,f,g,0,0,0,f,1,yes.
a,18.08,3.75E-05,l,3.275191381,0.789933043,10,f,f,0,t,s,300,0,3.00E+06,f,1,yes.
a,24.75,3.00E-04,u,1.878403267,0.752770762,1.835,t,t,19,f,g,0,500,0,NA,1,yes.
a,20.83,3.00E-04,u,-0.429608701,0.994698553,0.04,t,f,0,f,g,100,0,1.00E+06,f,1,yes.
b,28,2.00E-04,u,0.512548306,0.81424252,4.165,t,t,2,t,g,181,0,1810000,NA,1,yes.
b,20.42,0.0001835,u,-0.544611784,0.637320568,2.25,t,t,1,f,g,100,150,1.00E+06,NA,1,yes.
b,28.67,0.0009335,u,-2.35673178,0.907180035,5.665,t,t,6,f,g,381,168,3810000,t,1,yes.
b,21.92,5.40E-05,y,0.399224397,0.874996534,0.04,t,t,1,t,g,840,59,8400000,t,1,yes.
b,43.25,3.00E-04,u,-2.80175501,0.806875168,6,t,t,11,f,g,80,0,8.00E+05,NA,1,yes.
b,20.42,7.00E-04,u,4.44736538,0.858310209,1.625,t,t,3,f,g,200,1391,2.00E+06,NA,1,yes.
b,42,2.05E-05,u,-3.64723589,0.902727136,5.125,t,f,0,f,g,400,0,4.00E+06,NA,1,yes.
a,23.42,7.90E-05,y,-2.05033184,0.683947499,1.5,t,t,2,t,g,80,400,8.00E+05,NA,1,yes.
a,25.17,0.0002875,u,-1.91075366,0.595324868,0.875,t,f,0,f,g,360,0,3600000,NA,1,yes.
b,24.83,0.000275,u,4.208862274,0.819838044,2.25,t,t,6,f,g,NA,600,NA,NA,1,yes.
NA,24.5,0.001275,u,1.990090297,0.698447077,4.75,t,t,2,f,g,73,444,730000,NA,1,yes.
b,37.5,0.0001125,y,2.494849889,0.634442259,1.5,f,f,0,t,g,431,0,4310000,NA,1,yes.
b,36.75,1.25E-05,y,-2.926763194,0.885753108,1.5,f,f,0,t,g,232,113,2320000,f,1,yes.
b,28.25,0.000504,y,-3.170983349,0.597033168,1.5,t,t,8,t,g,144,7,1440000,t,1,yes.
b,32.75,0.00015,u,2.06067265,0.732867659,5.5,t,t,3,t,g,0,0,0,t,1,yes.
a,17.83,0.0011,u,-0.295086745,0.91159523,1,t,t,11,f,g,0,3000,0,NA,1,yes.
a,22.83,0.000229,u,-1.437728619,0.816985053,2.29,t,t,7,t,g,140,2384,1400000,t,1,yes.
b,13.75,4.00E-04,y,-3.754211017,0.758347937,1.75,t,t,2,t,g,120,1000,1200000,NA,1,yes.
a,41,0.000204,y,3.674361226,0.766871123,0.125,t,t,23,t,g,455,1236,4550000,NA,1,yes.
b,23.08,0.00115,u,-0.097904054,0.744618749,2.125,t,t,11,t,g,290,284,2900000,NA,1,yes.
b,20.17,0.0005625,u,2.46936616,0.850995032,1.71,t,f,0,f,s,120,0,1200000,NA,1,yes.
a,50.08,0.001254,u,4.249137458,0.815036282,2.29,t,t,3,t,g,156,0,1560000,NA,1,yes.
b,27,7.50E-05,u,-1.796432801,0.868895591,4.25,t,t,3,t,g,312,150,3120000,t,1,yes.
NA,29.75,6.65E-05,u,-1.117715864,0.691619071,0.25,f,f,0,t,g,300,0,3.00E+06,f,0,no.
b,25.25,1.00E-04,u,3.908993427,0.465108602,0.5,f,f,0,f,g,200,0,2.00E+06,NA,0,no.
b,39.17,0.00025,y,3.009571889,0.437364845,10,f,f,0,t,s,200,0,2.00E+06,NA,0,no.
b,20.08,2.50E-05,u,-2.642526065,0.49784882,0.125,f,f,0,f,g,200,0,2.00E+06,f,0,no.
b,44.25,5.00E-05,u,-0.980554535,0.646499399,10.75,t,f,0,f,s,400,0,4.00E+06,f,0,no.
a,27.67,0.00015,u,1.006081477,0.774539257,2,t,f,0,f,s,368,0,3680000,NA,0,no.
b,26.92,0.000225,u,-4.043742693,0.759487961,0.5,f,f,0,t,g,640,4000,6400000,NA,0,no.
a,27.33,0.0001665,u,-2.103399937,0.592827812,0,f,f,0,f,g,340,1,3400000,NA,0,no.
b,16.25,8.35E-05,u,3.741594828,0.854926731,0.085,t,f,0,f,s,200,0,2.00E+06,NA,0,no.
b,33.67,0.0002165,u,0.706464571,0.515460379,1.5,f,f,0,f,p,120,0,1200000,NA,0,no.
a,22.5,0.0011,y,1.256961541,0.54204308,3,t,f,0,t,g,268,0,2680000,NA,0,no.
b,37.33,0.0002665,u,3.422689189,0.554016236,0.165,f,f,0,t,g,0,501,0,NA,0,no.
b,29.25,0.0013,u,1.155338504,0.573341359,0.5,f,f,0,f,g,228,0,2280000,NA,0,no.
b,35,0.0003375,u,0.519311805,0.378212552,8.29,f,f,0,t,g,0,0,0,f,0,no.
a,22.67,7.00E-04,u,3.953554889,0.531018737,0.165,f,f,0,f,g,160,0,1600000,f,0,no.
b,34.75,0.00025,u,-4.845526833,0.538185209,0.5,f,f,0,f,g,348,0,3480000,f,0,no.
b,20.67,0.000529,u,-2.999171421,0.480011068,0.375,t,t,1,f,g,160,0,1600000,t,0,no.
b,22.08,0.001146,u,-1.937925525,0.627328247,1.585,f,f,0,t,g,100,1212,1.00E+06,NA,0,no.
a,20.75,0.000954,u,-4.026631517,0.540805479,0.04,f,f,0,f,g,200,1000,2.00E+06,NA,0,no.
b,40.92,0.000225,y,-2.563231073,0.728961161,10,t,f,0,t,g,176,0,1760000,NA,0,no.
b,23.42,5.85E-05,u,-4.765197213,0.748743844,0.085,t,f,0,f,g,180,0,1800000,f,0,no.
a,28.58,0.0001665,u,-1.507556753,0.68397913,2.415,t,f,0,t,g,440,0,4400000,NA,0,no.
a,15.83,0.0007625,u,-3.866862261,0.829930042,0.125,f,t,1,t,g,0,160,0,t,0,no.
a,18.58,0.001,u,3.710948844,0.364298576,0.415,f,f,0,f,g,80,42,8.00E+05,f,0,no.
a,36.58,2.90E-05,u,0.482083384,0.511630365,0,f,t,10,f,g,200,18,2.00E+06,t,0,no.
NA,45.33,1.00E-04,u,-2.558215593,0.548502301,0.125,f,f,0,t,g,263,0,2630000,f,0,no.
b,29.83,0.000204,y,1.735698574,0.562514503,0.04,f,f,0,f,g,128,1,1280000,f,0,no.
b,29.83,0.00035,u,4.222566567,0.444399999,0.165,f,f,0,f,g,216,0,2160000,NA,0,no.
b,36.5,0.000425,u,-2.461822312,0.597466384,3.5,f,f,0,f,g,454,50,4540000,f,0,no.
a,22.25,0.000125,y,-3.627591359,0.807973304,3.25,f,f,0,f,g,280,0,2800000,f,0,no.
b,22.5,1.25E-05,y,-2.761211684,0.654830458,0.125,f,f,0,f,g,200,70,2.00E+06,NA,0,no.
b,27.67,7.50E-05,u,-4.563852067,0.525897133,0.165,f,f,0,t,g,220,251,2200000,NA,0,no.
b,40.92,8.35E-05,u,-4.015099225,0.485251705,0,t,f,0,f,g,130,1,1300000,NA,0,no.
b,62.5,0.001275,y,-3.515864338,0.565416379,5,t,f,0,f,g,112,0,1120000,f,0,no.
a,29.58,0.000175,y,-3.666433909,0.588929813,1.25,f,f,0,t,g,280,0,2800000,NA,0,no.
b,18.58,0.001029,u,2.400191422,0.596588718,0.415,f,f,0,f,g,80,0,8.00E+05,f,0,no.
b,39.58,5.00E-04,u,-0.452200624,0.576680941,0,f,t,2,f,g,17,1,170000,NA,0,no.
b,24.58,0.00125,u,-2.574123945,0.562126184,0.875,t,f,0,t,g,260,0,2600000,f,0,no.
b,38.17,0.0010125,u,-1.826356666,0.761783583,2.5,t,t,6,f,g,520,196,5200000,t,1,yes.
b,27,0.00015,y,2.456857767,0.746702393,0.375,t,f,0,t,g,260,1065,2600000,NA,1,yes.
b,41.17,0.000404,u,3.938968189,0.996703921,7,t,t,8,f,g,320,0,3200000,t,1,yes.
a,65.17,0.0014,u,2.481999241,0.706867643,0,t,t,11,t,g,0,1400,0,NA,1,yes.
b,37.58,0,NA,0.281396497,0.852227441,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
b,23.25,0.00015,u,3.500940599,0.585071658,2.375,t,t,3,t,g,0,582,0,NA,1,yes.
b,21.83,0.0011,u,3.523265452,0.644977251,0.29,t,t,6,f,g,121,0,1210000,NA,1,yes.
b,26,1.00E-04,u,1.448336125,0.892654666,1.75,t,f,0,t,g,280,0,2800000,NA,1,yes.
b,31.67,8.30E-05,u,-0.931560583,0.904986169,1.335,t,t,8,t,g,303,3290,3030000,t,1,yes.
a,49.83,0.0013585,u,-0.48432759,0.655936859,8.5,t,f,0,t,g,0,0,0,NA,1,yes.
a,47.42,8.00E-04,u,2.877744057,0.815362874,6.5,t,t,6,f,g,375,51100,3750000,t,1,yes.
b,51.33,0.001,u,-4.420188593,0.842726554,0,t,t,11,f,g,0,1249,0,NA,1,yes.
a,18.92,9.00E-04,u,-4.834691542,0.848146758,0.75,t,t,2,f,g,88,591,880000,NA,1,yes.
a,28.42,0.00035,u,3.898215201,0.554650308,0.835,t,f,0,f,s,280,0,2800000,f,1,yes.
b,56.75,0.001225,u,-0.685190712,0.998746649,1.25,t,t,4,t,g,200,0,2.00E+06,NA,1,yes.
a,58.42,0.0021,u,-3.188755815,0.948152632,10,t,t,13,f,g,0,6700,0,NA,1,yes.
b,48.33,0.0012,u,-3.62243216,1.051829389,16,t,f,0,f,s,110,0,1100000,f,1,yes.
b,33.17,1.00E-04,u,3.846197131,0.623246593,0.75,t,t,7,t,g,340,4071,3400000,NA,1,yes.
a,22.42,0.0005665,u,-2.073162519,0.707250607,2.585,t,t,7,f,g,129,3257,1290000,t,1,yes.
a,18.83,0.000954,u,-1.172232546,0.821602823,0.085,t,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,48.58,2.05E-05,y,-3.635725908,0.802340339,0.25,t,t,11,f,g,380,2732,3800000,NA,1,yes.
b,26.75,0.0001125,u,4.695721855,0.675176249,1.25,t,f,0,f,g,0,5298,0,f,1,yes.
b,64.08,0.002,u,-0.909123889,0.815433633,17.5,t,t,9,t,g,0,1000,0,t,1,yes.
b,20.17,0.000925,u,4.201622205,0.962795433,1.665,t,t,3,t,g,40,28,4.00E+05,NA,1,yes.
b,25.67,0.00125,u,0.400138886,0.877303057,1.21,t,t,67,t,g,140,258,1400000,NA,1,yes.
b,22.67,0.00105,u,1.606507204,0.889137444,1.335,t,f,0,f,g,100,0,1.00E+06,NA,1,yes.
b,31.33,0.00195,u,0.584902819,0.878131025,7,t,t,16,f,g,0,5000,0,t,1,yes.
b,56.42,0.0028,y,0.447889699,0.68143079,28.5,t,t,40,f,g,0,15,0,t,1,yes.
a,24.75,0.00125,u,2.073944886,0.827832061,1.5,t,t,12,t,g,120,567,1200000,NA,1,yes.
a,24.08,5.00E-05,u,1.846926596,0.648586349,1.25,t,t,1,f,g,0,678,0,NA,1,yes.
b,28.33,5.00E-04,u,-1.114017251,0.600750811,11,t,f,0,t,g,70,0,7.00E+05,f,1,yes.
a,19.5,1.65E-05,u,2.3044057,0.676265208,0.04,f,f,0,t,g,380,0,3800000,NA,0,no.
b,34.08,0.00065,u,-3.214224244,0.472039283,0.125,t,f,0,t,g,443,0,4430000,f,0,no.
b,52.42,0.00015,u,4.32959886,0.333051143,3.75,f,f,0,t,g,0,350,0,f,0,no.
b,37.5,0.000175,y,0.84567976,0.707458735,0.25,t,f,0,t,g,164,400,1640000,f,0,no.
b,21.42,7.50E-05,y,4.440673287,0.570928498,0.75,f,f,0,t,g,132,2,1320000,f,0,no.
a,20.83,5.00E-05,y,0.65812058,0.80404134,1,f,f,0,f,g,260,0,2600000,f,0,no.
b,31.83,4.00E-06,y,4.868197136,0.538271735,0.04,f,f,0,f,g,0,0,0,NA,0,no.
b,42.83,0.000125,u,3.290039317,0.624213645,13.875,f,t,1,t,g,352,112,3520000,t,0,no.
b,32.25,0.0014,y,2.933424192,0.783537835,0,f,t,2,f,g,160,1,1600000,t,0,no.
b,40.92,5.00E-05,y,2.866984061,0.516838867,0.5,f,f,0,t,g,130,0,1300000,NA,0,no.
a,25.25,0.00135,y,-0.577368129,0.837934136,2,f,t,1,t,g,200,1,2.00E+06,NA,0,no.
b,23.58,8.35E-05,u,4.225918343,0.568372888,0.085,f,f,0,t,g,220,5,2200000,NA,0,no.
b,38.42,7.05E-05,u,4.085026707,0.469115002,0.375,f,t,2,f,g,225,500,2250000,NA,0,no.
a,23.58,8.30E-05,u,-4.208108629,0.591873533,0.415,f,t,1,t,g,200,11,2.00E+06,NA,0,no.
b,20,7.00E-04,u,3.794784958,0.605873493,0.5,f,f,0,f,g,0,0,0,f,0,no.
a,20.08,0.000125,u,-1.948494308,0.512250658,0,f,f,0,f,g,0,0,0,NA,0,no.
b,24.08,8.75E-05,u,1.42239436,0.337964674,0.085,f,t,4,f,g,254,1950,2540000,t,0,no.
b,NA,6.25E-05,u,-1.376933204,0.530055493,0.25,f,f,0,f,g,380,2010,3800000,NA,0,no.
b,24.42,2.00E-04,u,-4.294844384,0.957897649,0.165,f,t,2,f,g,320,1300,3200000,t,0,no.
b,23.08,0,u,2.131256312,0.718713817,1,f,t,11,f,s,0,0,0,t,0,no.
b,19,0,y,-4.037108494,0.453683089,0,f,t,4,f,g,45,1,450000,NA,0,no.
b,34.08,0.00025,u,4.769938372,0.626287037,1,f,f,0,f,g,460,16,4600000,NA,0,no.
b,30.08,0.000104,y,-3.287327117,0.637518712,0.5,t,t,10,t,g,132,28,1320000,t,0,no.
b,27.83,4.00E-04,y,4.519272698,0.57791554,5.75,t,t,2,t,g,75,0,750000,t,0,no.
b,47.33,0.00065,u,4.580256932,0.564086612,1,f,f,0,t,g,0,228,0,NA,0,no.
b,20.67,0.000125,y,2.394911225,0.596611848,1.375,t,t,3,t,g,140,210,1400000,NA,0,no.
a,25.42,0.0001125,u,-4.413854913,0.739162663,1.29,t,t,2,f,g,200,0,2.00E+06,NA,0,no.
b,28.67,0.00145,u,1.093289077,0.478283257,0.125,f,f,0,f,g,0,286,0,NA,0,no.
a,41.58,0.000104,u,-4.602337407,0.603673303,0.665,f,f,0,f,g,240,237,2400000,f,0,no.
a,20.83,0.00085,u,1.154357141,0.730880202,0.165,f,f,0,f,g,0,351,0,NA,0,no.
b,42.75,3.00E-04,u,-4.028335314,0.431564236,1,t,f,0,f,g,0,200,0,f,0,no.
b,33.58,2.50E-05,u,0.647027497,0.545255137,4,f,f,0,t,s,420,0,4200000,NA,0,no.
b,20.42,0.0001085,u,-4.915760027,0.530127226,1.5,f,f,0,f,g,108,7,1080000,NA,0,no.
b,22.5,0.00115,y,0.008630436,0.644900412,1.5,f,f,0,t,g,0,4000,0,f,0,no.
b,38.92,0.000175,u,-3.338897906,0.273945092,0.5,f,f,0,t,g,300,2,3.00E+06,NA,0,no.
b,26.83,5.40E-05,u,2.700908794,0.560149184,0,f,f,0,f,g,100,0,1.00E+06,f,0,no.
b,17.92,2.05E-05,u,1.301604286,0.608853873,0.04,f,f,0,f,g,280,750,2800000,f,0,no.
b,25.42,5.40E-05,u,-0.05245883,0.623897939,0.165,f,t,1,f,g,272,444,2720000,t,0,no.
a,26.92,0.00135,u,3.009094668,0.802205651,5,t,t,2,f,g,0,5000,0,NA,1,yes.
b,27.67,0.001375,u,2.342729897,0.900597741,5.75,t,f,0,t,g,487,500,4870000,NA,1,yes.
b,38.67,2.10E-05,u,1.611088447,0.865438888,0.085,t,f,0,t,g,280,0,2800000,f,1,yes.
a,32.17,0.000146,u,3.852510795,0.906368909,1.085,t,t,16,f,g,120,2079,1200000,NA,1,yes.
b,32.67,0.00055,u,2.089309848,0.659759435,5.5,t,t,12,t,g,408,1000,4080000,t,1,yes.
b,48.75,0.00085,u,4.973814827,0.854890025,12.5,t,t,9,f,g,181,1655,1810000,t,1,yes.
b,21,0.000479,y,3.918419257,0.754149394,2.25,t,t,1,t,g,80,300,8.00E+05,NA,1,yes.
b,48.17,0.0007625,u,0.632689612,0.882268627,15.5,t,t,12,f,g,0,790,0,NA,1,yes.
b,39.33,0.0005875,u,-3.785211707,0.859938175,10,t,t,14,t,g,399,0,3990000,t,1,yes.
a,25.08,0.000254,y,-1.472815981,0.679010925,0.25,t,f,0,t,g,370,0,3700000,NA,1,yes.
b,23.25,4.00E-04,u,-2.543280816,0.746067243,0.25,t,f,0,t,g,160,0,1600000,NA,1,yes.
a,30.67,0.0012,u,1.28934287,0.763694256,2,t,t,1,f,g,220,19,2200000,NA,1,yes.
b,19.17,0,y,3.711718183,0.70384917,0,f,f,0,t,s,500,1,5.00E+06,NA,1,yes.
NA,20.08,1.25E-05,u,-4.430549573,0.609363623,1,f,t,1,f,g,240,768,2400000,t,1,yes.
b,36.67,0.000325,u,-1.743580357,0.924698586,9,t,f,0,t,g,102,639,1020000,NA,1,yes.
b,23.17,0.0011125,u,-4.539446607,0.983641715,0.46,t,t,1,f,g,100,0,1.00E+06,t,1,yes.
a,15.83,5.85E-05,u,-3.625724458,0.703129369,1.5,t,t,2,f,g,100,0,1.00E+06,t,1,yes.
b,16.08,7.50E-05,u,0.942829752,0.741422387,1.75,t,t,5,t,g,352,690,3520000,t,1,yes.
a,47,0.0013,u,-3.85951271,0.826387329,5.165,t,t,9,t,g,0,0,0,t,1,yes.
a,71.58,0,NA,-0.249024401,0.767909195,0,f,f,0,f,p,NA,0,NA,NA,1,yes.
a,21.25,0.0002335,u,2.404454283,0.918435021,0.5,t,t,4,f,s,80,0,8.00E+05,NA,1,yes.
b,65.42,0.0011,u,0.099375118,0.701309318,20,t,t,7,t,g,22,0,220000,NA,1,yes.
b,20.5,0.0002415,u,3.995791494,0.680702977,2,t,t,11,t,g,200,3000,2.00E+06,NA,1,yes.
b,55.92,0.00115,u,-4.963048429,0.74798045,5,t,t,5,f,g,0,8851,0,NA,1,yes.
b,34.92,0.00025,u,2.253700711,0.840050307,0,t,f,0,t,g,239,200,2390000,f,1,yes.
b,56.58,0.00185,u,-4.361973011,0.914772838,15,t,t,17,t,g,0,0,0,t,1,yes.
b,25.17,6.00E-04,u,2.481041825,0.93198152,1,t,t,3,f,g,0,0,0,NA,1,yes.
b,25.08,0.000171,u,3.944104898,0.825521097,1.665,t,t,1,t,g,395,20,3950000,NA,1,yes.
b,57.83,0.000704,u,-2.658015797,0.829289651,14,t,t,6,t,g,360,1332,3600000,NA,1,yes.
b,34.92,5.00E-04,u,0.878777029,0.797596273,7.5,t,t,6,t,g,0,1000,0,NA,1,yes.
b,33.58,0.000275,u,1.502102853,1.051909638,4.25,t,t,6,f,g,204,0,2040000,NA,1,yes.
a,35.17,0.000375,u,0.894617841,0.62096552,0,f,t,6,f,g,0,200,0,t,0,no.
b,32.42,3.00E-04,u,-4.023540758,0.718596304,0.165,f,f,0,t,g,120,0,1200000,f,0,no.
b,34.25,0.000175,u,-4.707248933,0.505395083,0.25,t,f,0,t,g,163,0,1630000,NA,0,no.
a,17.67,0,y,3.28756789,0.649470822,0,f,f,0,f,g,86,0,860000,f,0,no.
b,21.92,5.00E-05,u,1.838343155,0.495514398,0.125,f,f,0,f,g,360,0,3600000,NA,0,no.
a,NA,0.001125,u,-1.465230044,0.512670177,0,f,f,0,f,g,NA,5200,NA,f,0,no.
b,19.5,2.90E-05,u,-0.367596482,0.681991693,0.29,f,f,0,f,g,280,364,2800000,NA,0,no.
NA,29.5,2.00E-04,y,-0.065428547,0.606319509,2,f,f,0,f,g,256,17,2560000,NA,0,no.
b,41.17,0.000125,y,4.225881321,0.449684057,0.25,f,f,0,f,g,0,195,0,f,0,no.
a,37.33,0.00025,u,4.950774938,0.61061927,0.21,f,f,0,f,g,260,246,2600000,NA,0,no.
b,18.08,0.000675,y,0.292225205,0.488149132,0.04,f,f,0,f,g,140,0,1400000,NA,0,no.
b,32.33,0.00025,u,4.162666844,0.593557869,1.25,f,f,0,t,g,280,0,2800000,f,0,no.
a,23.75,7.10E-05,u,-3.251255965,0.643140317,0.25,f,t,1,t,g,240,4,2400000,t,0,no.
b,23.5,0.0003165,y,-4.236156694,0.589767448,0.415,f,t,1,t,g,280,80,2800000,NA,0,no.
b,21.17,2.50E-05,y,1.183360917,0.540648597,0.25,f,f,0,f,g,280,204,2800000,NA,0,no.
b,36.17,0.0018125,u,1.457938217,0.556896378,0.085,f,f,0,f,g,320,3552,3200000,NA,0,no.
a,27.25,2.90E-05,u,0.064501944,0.524232921,0.125,f,t,1,t,g,272,108,2720000,t,0,no.
b,18.67,5.00E-04,u,-4.246878498,0.561271504,0.375,t,t,2,f,g,0,38,0,t,0,no.
b,22,0.0007835,y,-3.395698282,0.543181826,0.165,f,f,0,t,g,NA,0,NA,f,0,no.
b,30.75,0.0001585,u,-2.214338544,0.584134712,0.585,f,f,0,t,s,0,0,0,f,0,no.
b,30.58,0.000271,y,3.595317211,0.647405085,0.125,f,f,0,t,s,80,0,8.00E+05,f,0,no.
b,43.17,5.00E-04,u,-3.386517868,0.654886268,2.25,f,f,0,t,g,141,0,1410000,NA,0,no.
b,29.17,0.00035,u,1.086548294,0.379920188,3.5,t,t,3,t,g,329,0,3290000,NA,0,no.
b,19.67,0.001,y,1.82964612,0.472028704,0.835,t,f,0,t,g,140,0,1400000,NA,0,no.
a,36.75,0.000471,u,-1.738535634,0.965232364,0,f,f,0,f,g,160,0,1600000,NA,0,no.
b,29.42,0.000125,u,0.679073671,0.716839333,0.25,f,t,2,t,g,400,108,4.00E+06,NA,0,no.
b,42.75,0.0004085,u,1.58947946,0.790766675,0.04,f,f,0,f,g,108,100,1080000,NA,0,no.
b,25.83,0.0012835,u,-2.110188368,0.679142607,0.5,f,f,0,f,g,0,2,0,f,0,no.
b,23.75,0.0012,u,-2.342577423,0.549685023,2.085,f,f,0,f,s,80,0,8.00E+05,f,0,no.
a,26.58,0.000254,y,2.939937063,0.732895775,0,f,f,0,t,g,180,60,1800000,f,0,no.
b,20.67,4.15E-05,u,2.175592885,0.6483809,0.125,f,f,0,f,g,0,44,0,NA,0,no.
b,30.33,5.00E-05,u,2.006424649,0.799917702,0.085,f,f,0,t,s,252,0,2520000,f,0,no.
b,21.08,0.0004125,y,2.843151025,0.601917178,0.04,f,f,0,f,g,140,100,1400000,NA,0,no.
b,17.08,0.000329,u,0.391764622,0.691106648,0.335,f,f,0,t,g,140,2,1400000,f,0,no.
b,26.25,0.000154,u,-4.430944554,0.682400985,0.125,f,f,0,f,g,100,0,1.00E+06,NA,0,no.
b,30.17,0.0001085,y,-4.651145968,0.840501781,0.04,f,f,0,f,g,170,179,1700000,f,0,no.
a,57.08,3.35E-05,u,-1.62269748,0.718065415,1,t,f,0,t,g,252,2197,2520000,NA,0,no.
b,39.92,5.00E-04,u,-0.499921134,0.536812974,0.21,f,f,0,f,g,550,0,5500000,f,0,no.
a,22.92,0.0011585,u,-0.092666005,0.954820897,0.04,t,f,0,f,g,80,1349,8.00E+05,NA,1,yes.
a,24.5,5.00E-05,u,-0.388247019,0.803021495,1.5,t,f,0,f,g,280,824,2800000,NA,1,yes.
b,20.25,0.000996,u,4.376230738,0.954405145,0,t,f,0,f,g,0,0,0,NA,1,yes.
b,18.5,2.00E-04,u,3.932494456,0.895558708,1.5,t,t,2,f,g,120,300,1200000,NA,1,yes.
b,25.17,0.00035,u,3.157033734,0.99261919,0.625,t,t,7,f,g,0,7059,0,t,1,yes.
b,44.33,5.00E-05,u,1.559077497,0.713729668,5,t,f,0,t,g,320,0,3200000,NA,1,yes.
b,18.08,0.00055,u,-2.569064142,0.943412233,0.5,t,f,0,f,g,80,0,8.00E+05,NA,1,yes.
a,60.58,0.00165,u,4.506086081,0.845071745,11,t,f,0,t,g,21,10561,210000,NA,1,yes.
b,41.5,0.000154,u,3.238699152,0.752095568,3.5,f,f,0,f,g,216,0,2160000,NA,1,yes.
a,25.75,5.00E-05,u,2.575002769,0.892084128,0.875,t,f,0,t,g,491,0,4910000,NA,1,yes.
b,29.25,0.001479,u,4.20569615,0.662765865,5.04,t,t,5,t,g,168,0,1680000,t,1,yes.
a,36,1.00E-04,u,0.250173337,0.699369722,2,t,t,11,f,g,0,456,0,t,1,yes.
b,31.67,0.0016165,u,3.164183099,0.878536298,3,t,t,9,f,g,250,730,2500000,t,1,yes.
b,60.08,0.00145,u,-1.729285149,0.81974207,18,t,t,15,t,g,0,1000,0,t,1,yes.
b,22.33,0.0011,u,-2.581307411,0.715216466,2,t,t,1,f,g,80,278,8.00E+05,NA,1,yes.
b,40,0.00065,u,-3.537828291,0.701842092,3.5,t,t,1,f,g,0,500,0,NA,1,yes.
b,35.17,0.0025125,u,3.413815033,0.563673266,1.625,t,t,1,t,g,515,500,5150000,NA,1,yes.
b,41.33,0,u,2.76322148,0.722907287,15,t,f,0,f,g,0,0,0,NA,1,yes.
a,20.75,0.0010335,u,2.330728143,0.667732953,0.335,t,t,1,t,g,80,50,8.00E+05,t,1,yes.
b,32.08,4.00E-04,u,-4.184973419,0.891761914,2.5,t,f,0,t,g,360,0,3600000,NA,1,yes.
b,NA,4.00E-04,u,-2.682503611,0.766394807,5,t,t,3,t,g,290,2279,2900000,t,1,yes.
b,23.92,0.00015,u,2.650837624,0.743359812,1.875,t,t,6,f,g,200,327,2.00E+06,t,1,yes.
a,23.25,0.0005875,u,-4.139025405,0.841156053,3.17,t,t,10,f,g,120,245,1200000,NA,1,yes.
a,46.67,4.60E-05,u,0.775761541,0.799138665,0.415,t,t,11,t,g,440,6,4400000,NA,1,yes.
a,25,0.001233,u,1.343845718,0.948540557,3.5,t,t,6,f,g,400,458,4.00E+06,t,1,yes.
b,25.5,3.75E-05,u,-3.476792909,0.871540046,0.25,t,t,3,f,g,260,15108,2600000,t,1,yes.
a,18.75,0.00075,u,0.863770877,0.759334538,2.71,t,t,5,f,g,NA,26726,NA,t,1,yes.
a,23.5,9.00E-04,u,-1.276036606,0.791186231,8.5,t,t,5,t,g,120,0,1200000,t,1,yes.
b,34.17,0.000917,u,4.357280985,0.94952661,4.5,t,t,12,t,g,0,221,0,NA,1,yes.
b,27.83,0.000154,u,3.479676843,0.490619159,3.75,t,t,5,t,g,100,3,1.00E+06,NA,1,yes.
a,36.75,0.0005125,u,3.129165513,0.809234584,5,t,f,0,t,g,0,4000,0,f,1,yes.
b,20,0.0011045,u,0.810802227,0.660185743,2,f,f,0,t,g,136,0,1360000,NA,0,no.
a,22.67,3.35E-05,u,-1.469660643,0.298847822,0.75,f,f,0,f,s,160,0,1600000,NA,0,no.
b,80.25,0.00055,u,4.544721942,0.560616741,0.54,t,f,0,f,g,0,340,0,NA,0,no.
b,34.83,0.00025,y,0.751578191,0.451871117,3,f,f,0,f,s,200,0,2.00E+06,f,0,no.
a,55.75,0.000708,u,4.599351357,0.536454824,6.75,t,t,3,t,g,100,50,1.00E+06,NA,0,no.
b,22.17,0.0012125,u,3.88219967,0.555345778,3.335,f,t,2,t,g,180,173,1800000,NA,0,no.
b,62.75,7.00E-04,u,0.388374769,0.67489404,0,f,f,0,f,g,0,12,0,NA,0,no.
a,47.25,7.50E-05,u,-1.107198088,1.026539659,2.75,t,t,1,f,g,333,892,3330000,NA,1,yes.
a,33.67,3.75E-05,u,3.015842929,0.667011531,0.375,f,f,0,f,g,300,44,3.00E+06,NA,1,yes.
b,45,0.00085,u,-0.229328885,0.573337509,14,t,t,1,t,g,88,2000,880000,t,1,yes.
b,33.17,0.000104,u,1.502962757,0.815548136,6.5,t,f,0,t,g,164,31285,1640000,NA,1,yes.
a,25,8.75E-05,u,0.907071629,0.616695905,1.04,t,f,0,t,g,160,5860,1600000,f,1,yes.
b,26.67,0.000175,y,1.244266389,0.75695912,1,t,t,5,t,g,160,5777,1600000,NA,1,yes.
b,48.5,0.000425,u,-4.952566561,0.882354061,0.125,t,f,0,t,g,225,0,2250000,NA,1,yes.
